access,array_size,bits,default,default_changed,description,flag,invalid,map_offset,max,min,name,permission,read_permission,readable,reserved,resolved_access,resolved_array_size,resolved_bit_offset,resolved_bits,resolved_default,resolved_max,resolved_min,resolved_offset,resolved_read_permission,resolved_total_size,resolved_type,resolved_type_size,resolved_write_permission,type,use_bitfields,use_defines,use_enums,writable,write_permission
read-write,256,,,,Writable registers for user testing - Starts at 0 and increases 1 each register by default,,,121,,,user_reg[121],interface,[0],False,,3,256,,,,,,0,0,256,uint8_t,1,3,uint8_t,False,False,False,True,"['interface', 'peripheral']"
read-write,256,,,,Writable registers for user testing - Starts at 0 and increases 1 each register by default,,,122,,,user_reg[122],interface,[0],False,,3,256,,,,,,0,0,256,uint8_t,1,3,uint8_t,False,False,False,True,"['interface', 'peripheral']"
read-write,256,,,,Writable registers for user testing - Starts at 0 and increases 1 each register by default,,,123,,,user_reg[123],interface,[0],False,,3,256,,,,,,0,0,256,uint8_t,1,3,uint8_t,False,False,False,True,"['interface', 'peripheral']"
read-write,256,,,,Writable registers for user testing - Starts at 0 and increases 1 each register by default,,,124,,,user_reg[124],interface,[0],False,,3,256,,,,,,0,0,256,uint8_t,1,3,uint8_t,False,False,False,True,"['interface', 'peripheral']"
read-write,256,,,,Writable registers for user testing - Starts at 0 and increases 1 each register by default,,,125,,,user_reg[125],interface,[0],False,,3,256,,,,,,0,0,256,uint8_t,1,3,uint8_t,False,False,False,True,"['interface', 'peripheral']"
read-write,256,,,,Writable registers for user testing - Starts at 0 and increases 1 each register by default,,,126,,,user_reg[126],interface,[0],False,,3,256,,,,,,0,0,256,uint8_t,1,3,uint8_t,False,False,False,True,"['interface', 'peripheral']"
read-write,256,,,,Writable registers for user testing - Starts at 0 and increases 1 each register by default,,,127,,,user_reg[127],interface,[0],False,,3,256,,,,,,0,0,256,uint8_t,1,3,uint8_t,False,False,False,True,"['interface', 'peripheral']"
read-write,256,,,,Writable registers for user testing - Starts at 0 and increases 1 each register by default,,,128,,,user_reg[128],interface,[0],False,,3,256,,,,,,0,0,256,uint8_t,1,3,uint8_t,False,False,False,True,"['interface', 'peripheral']"
read-write,256,,,,Writable registers for user testing - Starts at 0 and increases 1 each register by default,,,129,,,user_reg[129],interface,[0],False,,3,256,,,,,,0,0,256,uint8_t,1,3,uint8_t,False,False,False,True,"['interface', 'peripheral']"
read-write,256,,,,Writable registers for user testing - Starts at 0 and increases 1 each register by default,,,130,,,user_reg[130],interface,[0],False,,3,256,,,,,,0,0,256,uint8_t,1,3,uint8_t,False,False,False,True,"['interface', 'peripheral']"
read-write,256,,,,Writable registers for user testing - Starts at 0 and increases 1 each register by default,,,131,,,user_reg[131],interface,[0],False,,3,256,,,,,,0,0,256,uint8_t,1,3,uint8_t,False,False,False,True,"['interface', 'peripheral']"
read-write,256,,,,Writable registers for user testing - Starts at 0 and increases 1 each register by default,,,132,,,user_reg[132],interface,[0],False,,3,256,,,,,,0,0,256,uint8_t,1,3,uint8_t,False,False,False,True,"['interface', 'peripheral']"
read-write,256,,,,Writable registers for user testing - Starts at 0 and increases 1 each register by default,,,133,,,user_reg[133],interface,[0],False,,3,256,,,,,,0,0,256,uint8_t,1,3,uint8_t,False,False,False,True,"['interface', 'peripheral']"
read-write,256,,,,Writable registers for user testing - Starts at 0 and increases 1 each register by default,,,134,,,user_reg[134],interface,[0],False,,3,256,,,,,,0,0,256,uint8_t,1,3,uint8_t,False,False,False,True,"['interface', 'peripheral']"
read-write,256,,,,Writable registers for user testing - Starts at 0 and increases 1 each register by default,,,135,,,user_reg[135],interface,[0],False,,3,256,,,,,,0,0,256,uint8_t,1,3,uint8_t,False,False,False,True,"['interface', 'peripheral']"
read-write,256,,,,Writable registers for user testing - Starts at 0 and increases 1 each register by default,,,136,,,user_reg[136],interface,[0],False,,3,256,,,,,,0,0,256,uint8_t,1,3,uint8_t,False,False,False,True,"['interface', 'peripheral']"
read-write,256,,,,Writable registers for user testing - Starts at 0 and increases 1 each register by default,,,137,,,user_reg[137],interface,[0],False,,3,256,,,,,,0,0,256,uint8_t,1,3,uint8_t,False,False,False,True,"['interface', 'peripheral']"
read-write,256,,,,Writable registers for user testing - Starts at 0 and increases 1 each register by default,,,138,,,user_reg[138],interface,[0],False,,3,256,,,,,,0,0,256,uint8_t,1,3,uint8_t,False,False,False,True,"['interface', 'peripheral']"
read-write,256,,,,Writable registers for user testing - Starts at 0 and increases 1 each register by default,,,139,,,user_reg[139],interface,[0],False,,3,256,,,,,,0,0,256,uint8_t,1,3,uint8_t,False,False,False,True,"['interface', 'peripheral']"
read-write,256,,,,Writable registers for user testing - Starts at 0 and increases 1 each register by default,,,140,,,user_reg[140],interface,[0],False,,3,256,,,,,,0,0,256,uint8_t,1,3,uint8_t,False,False,False,True,"['interface', 'peripheral']"
read-write,256,,,,Writable registers for user testing - Starts at 0 and increases 1 each register by default,,,141,,,user_reg[141],interface,[0],False,,3,256,,,,,,0,0,256,uint8_t,1,3,uint8_t,False,False,False,True,"['interface', 'peripheral']"
read-write,256,,,,Writable registers for user testing - Starts at 0 and increases 1 each register by default,,,142,,,user_reg[142],interface,[0],False,,3,256,,,,,,0,0,256,uint8_t,1,3,uint8_t,False,False,False,True,"['interface', 'peripheral']"
read-write,256,,,,Writable registers for user testing - Starts at 0 and increases 1 each register by default,,,143,,,user_reg[143],interface,[0],False,,3,256,,,,,,0,0,256,uint8_t,1,3,uint8_t,False,False,False,True,"['interface', 'peripheral']"
read-write,256,,,,Writable registers for user testing - Starts at 0 and increases 1 each register by default,,,144,,,user_reg[144],interface,[0],False,,3,256,,,,,,0,0,256,uint8_t,1,3,uint8_t,False,False,False,True,"['interface', 'peripheral']"
read-write,256,,,,Writable registers for user testing - Starts at 0 and increases 1 each register by default,,,145,,,user_reg[145],interface,[0],False,,3,256,,,,,,0,0,256,uint8_t,1,3,uint8_t,False,False,False,True,"['interface', 'peripheral']"
read-write,256,,,,Writable registers for user testing - Starts at 0 and increases 1 each register by default,,,146,,,user_reg[146],interface,[0],False,,3,256,,,,,,0,0,256,uint8_t,1,3,uint8_t,False,False,False,True,"['interface', 'peripheral']"
read-write,256,,,,Writable registers for user testing - Starts at 0 and increases 1 each register by default,,,147,,,user_reg[147],interface,[0],False,,3,256,,,,,,0,0,256,uint8_t,1,3,uint8_t,False,False,False,True,"['interface', 'peripheral']"
read-write,256,,,,Writable registers for user testing - Starts at 0 and increases 1 each register by default,,,148,,,user_reg[148],interface,[0],False,,3,256,,,,,,0,0,256,uint8_t,1,3,uint8_t,False,False,False,True,"['interface', 'peripheral']"
read-write,256,,,,Writable registers for user testing - Starts at 0 and increases 1 each register by default,,,149,,,user_reg[149],interface,[0],False,,3,256,,,,,,0,0,256,uint8_t,1,3,uint8_t,False,False,False,True,"['interface', 'peripheral']"
read-write,256,,,,Writable registers for user testing - Starts at 0 and increases 1 each register by default,,,150,,,user_reg[150],interface,[0],False,,3,256,,,,,,0,0,256,uint8_t,1,3,uint8_t,False,False,False,True,"['interface', 'peripheral']"
read-write,256,,,,Writable registers for user testing - Starts at 0 and increases 1 each register by default,,,151,,,user_reg[151],interface,[0],False,,3,256,,,,,,0,0,256,uint8_t,1,3,uint8_t,False,False,False,True,"['interface', 'peripheral']"
read-write,256,,,,Writable registers for user testing - Starts at 0 and increases 1 each register by default,,,152,,,user_reg[152],interface,[0],False,,3,256,,,,,,0,0,256,uint8_t,1,3,uint8_t,False,False,False,True,"['interface', 'peripheral']"
read-write,256,,,,Writable registers for user testing - Starts at 0 and increases 1 each register by default,,,153,,,user_reg[153],interface,[0],False,,3,256,,,,,,0,0,256,uint8_t,1,3,uint8_t,False,False,False,True,"['interface', 'peripheral']"
read-write,256,,,,Writable registers for user testing - Starts at 0 and increases 1 each register by default,,,154,,,user_reg[154],interface,[0],False,,3,256,,,,,,0,0,256,uint8_t,1,3,uint8_t,False,False,False,True,"['interface', 'peripheral']"
read-write,256,,,,Writable registers for user testing - Starts at 0 and increases 1 each register by default,,,155,,,user_reg[155],interface,[0],False,,3,256,,,,,,0,0,256,uint8_t,1,3,uint8_t,False,False,False,True,"['interface', 'peripheral']"
read-write,256,,,,Writable registers for user testing - Starts at 0 and increases 1 each register by default,,,156,,,user_reg[156],interface,[0],False,,3,256,,,,,,0,0,256,uint8_t,1,3,uint8_t,False,False,False,True,"['interface', 'peripheral']"
read-write,256,,,,Writable registers for user testing - Starts at 0 and increases 1 each register by default,,,157,,,user_reg[157],interface,[0],False,,3,256,,,,,,0,0,256,uint8_t,1,3,uint8_t,False,False,False,True,"['interface', 'peripheral']"
read-write,256,,,,Writable registers for user testing - Starts at 0 and increases 1 each register by default,,,158,,,user_reg[158],interface,[0],False,,3,256,,,,,,0,0,256,uint8_t,1,3,uint8_t,False,False,False,True,"['interface', 'peripheral']"
read-write,256,,,,Writable registers for user testing - Starts at 0 and increases 1 each register by default,,,159,,,user_reg[159],interface,[0],False,,3,256,,,,,,0,0,256,uint8_t,1,3,uint8_t,False,False,False,True,"['interface', 'peripheral']"
read-write,256,,,,Writable registers for user testing - Starts at 0 and increases 1 each register by default,,,160,,,user_reg[160],interface,[0],False,,3,256,,,,,,0,0,256,uint8_t,1,3,uint8_t,False,False,False,True,"['interface', 'peripheral']"
read-write,256,,,,Writable registers for user testing - Starts at 0 and increases 1 each register by default,,,161,,,user_reg[161],interface,[0],False,,3,256,,,,,,0,0,256,uint8_t,1,3,uint8_t,False,False,False,True,"['interface', 'peripheral']"
read-write,256,,,,Writable registers for user testing - Starts at 0 and increases 1 each register by default,,,162,,,user_reg[162],interface,[0],False,,3,256,,,,,,0,0,256,uint8_t,1,3,uint8_t,False,False,False,True,"['interface', 'peripheral']"
read-write,256,,,,Writable registers for user testing - Starts at 0 and increases 1 each register by default,,,163,,,user_reg[163],interface,[0],False,,3,256,,,,,,0,0,256,uint8_t,1,3,uint8_t,False,False,False,True,"['interface', 'peripheral']"
read-write,256,,,,Writable registers for user testing - Starts at 0 and increases 1 each register by default,,,164,,,user_reg[164],interface,[0],False,,3,256,,,,,,0,0,256,uint8_t,1,3,uint8_t,False,False,False,True,"['interface', 'peripheral']"
read-write,256,,,,Writable registers for user testing - Starts at 0 and increases 1 each register by default,,,165,,,user_reg[165],interface,[0],False,,3,256,,,,,,0,0,256,uint8_t,1,3,uint8_t,False,False,False,True,"['interface', 'peripheral']"
read-write,256,,,,Writable registers for user testing - Starts at 0 and increases 1 each register by default,,,166,,,user_reg[166],interface,[0],False,,3,256,,,,,,0,0,256,uint8_t,1,3,uint8_t,False,False,False,True,"['interface', 'peripheral']"
read-write,256,,,,Writable registers for user testing - Starts at 0 and increases 1 each register by default,,,167,,,user_reg[167],interface,[0],False,,3,256,,,,,,0,0,256,uint8_t,1,3,uint8_t,False,False,False,True,"['interface', 'peripheral']"
read-write,256,,,,Writable registers for user testing - Starts at 0 and increases 1 each register by default,,,168,,,user_reg[168],interface,[0],False,,3,256,,,,,,0,0,256,uint8_t,1,3,uint8_t,False,False,False,True,"['interface', 'peripheral']"
read-write,256,,,,Writable registers for user testing - Starts at 0 and increases 1 each register by default,,,169,,,user_reg[169],interface,[0],False,,3,256,,,,,,0,0,256,uint8_t,1,3,uint8_t,False,False,False,True,"['interface', 'peripheral']"
read-write,256,,,,Writable registers for user testing - Starts at 0 and increases 1 each register by default,,,170,,,user_reg[170],interface,[0],False,,3,256,,,,,,0,0,256,uint8_t,1,3,uint8_t,False,False,False,True,"['interface', 'peripheral']"
read-write,256,,,,Writable registers for user testing - Starts at 0 and increases 1 each register by default,,,171,,,user_reg[171],interface,[0],False,,3,256,,,,,,0,0,256,uint8_t,1,3,uint8_t,False,False,False,True,"['interface', 'peripheral']"
read-write,256,,,,Writable registers for user testing - Starts at 0 and increases 1 each register by default,,,172,,,user_reg[172],interface,[0],False,,3,256,,,,,,0,0,256,uint8_t,1,3,uint8_t,False,False,False,True,"['interface', 'peripheral']"
read-write,256,,,,Writable registers for user testing - Starts at 0 and increases 1 each register by default,,,173,,,user_reg[173],interface,[0],False,,3,256,,,,,,0,0,256,uint8_t,1,3,uint8_t,False,False,False,True,"['interface', 'peripheral']"
read-write,256,,,,Writable registers for user testing - Starts at 0 and increases 1 each register by default,,,174,,,user_reg[174],interface,[0],False,,3,256,,,,,,0,0,256,uint8_t,1,3,uint8_t,False,False,False,True,"['interface', 'peripheral']"
read-write,256,,,,Writable registers for user testing - Starts at 0 and increases 1 each register by default,,,175,,,user_reg[175],interface,[0],False,,3,256,,,,,,0,0,256,uint8_t,1,3,uint8_t,False,False,False,True,"['interface', 'peripheral']"
read-write,256,,,,Writable registers for user testing - Starts at 0 and increases 1 each register by default,,,176,,,user_reg[176],interface,[0],False,,3,256,,,,,,0,0,256,uint8_t,1,3,uint8_t,False,False,False,True,"['interface', 'peripheral']"
read-write,256,,,,Writable registers for user testing - Starts at 0 and increases 1 each register by default,,,177,,,user_reg[177],interface,[0],False,,3,256,,,,,,0,0,256,uint8_t,1,3,uint8_t,False,False,False,True,"['interface', 'peripheral']"
read-write,256,,,,Writable registers for user testing - Starts at 0 and increases 1 each register by default,,,178,,,user_reg[178],interface,[0],False,,3,256,,,,,,0,0,256,uint8_t,1,3,uint8_t,False,False,False,True,"['interface', 'peripheral']"
read-write,256,,,,Writable registers for user testing - Starts at 0 and increases 1 each register by default,,,179,,,user_reg[179],interface,[0],False,,3,256,,,,,,0,0,256,uint8_t,1,3,uint8_t,False,False,False,True,"['interface', 'peripheral']"
read-write,256,,,,Writable registers for user testing - Starts at 0 and increases 1 each register by default,,,180,,,user_reg[180],interface,[0],False,,3,256,,,,,,0,0,256,uint8_t,1,3,uint8_t,False,False,False,True,"['interface', 'peripheral']"
read-write,256,,,,Writable registers for user testing - Starts at 0 and increases 1 each register by default,,,181,,,user_reg[181],interface,[0],False,,3,256,,,,,,0,0,256,uint8_t,1,3,uint8_t,False,False,False,True,"['interface', 'peripheral']"
read-write,256,,,,Writable registers for user testing - Starts at 0 and increases 1 each register by default,,,182,,,user_reg[182],interface,[0],False,,3,256,,,,,,0,0,256,uint8_t,1,3,uint8_t,False,False,False,True,"['interface', 'peripheral']"
